Date,price_coffee,price_oil,prediction
2016-09-12,1926.0,46.29,1892.3136
2016-09-13,1943.0,44.9,1900.6157
2016-09-14,1942.0,43.58,1905.9839
2016-09-15,1936.0,43.91,1910.745
2016-09-16,1937.0,43.03,1913.9834
2016-09-19,1960.0,43.3,1915.6279
2016-09-20,1955.0,43.44,1917.8302
2016-09-21,1986.0,45.34,1920.5275
2016-09-23,1966.0,44.48,1926.576
2016-09-26,1975.0,45.93,1934.4689
2016-09-27,1995.0,44.67,1942.0845
2016-09-28,1996.0,47.05,1949.3612
2016-09-29,2010.0,47.83,1955.585
2016-10-04,1986.0,48.69,1961.9113
2016-10-05,2020.0,49.83,1966.3921
2016-10-06,2012.0,50.44,1970.9371
2016-10-07,2029.0,49.81,1974.5751
2016-10-10,2046.0,51.35,1978.5026
2016-10-11,2059.0,50.79,1983.5746
2016-10-12,2070.0,50.18,1989.8269
2016-10-13,2070.0,50.44,1996.787
2016-10-14,2074.0,50.35,2003.116
2016-10-17,2109.0,49.94,2009.5543
2016-10-18,2153.0,50.29,2016.8176
2016-10-19,2129.0,51.6,2027.5712
2016-10-20,2122.0,50.43,2039.7175
2016-10-21,2153.0,50.85,2050.5837
2016-10-24,2161.0,50.52,2060.461
2016-10-25,2178.0,49.96,2068.307
2016-10-26,2178.0,49.18,2074.766
2016-10-27,2175.0,49.72,2079.9116
2016-10-28,2187.0,48.7,2084.2751
2016-10-31,2184.0,46.86,2089.072
2016-11-01,2158.0,46.67,2092.6357
2016-11-02,2164.0,45.34,2093.7825
2016-11-03,2166.0,44.66,2092.2112
2016-11-04,2188.0,44.07,2089.3215
2016-11-07,2194.0,44.89,2086.838
2016-11-08,2085.0,44.98,2085.893
2016-11-09,2133.0,45.27,2084.4873
2016-11-10,2077.0,44.66,2081.075
2016-11-11,2027.0,43.41,2072.9937
2016-11-14,2099.0,43.32,2059.406
2016-11-15,2136.0,45.81,2041.2318
2016-11-16,2163.0,45.57,2033.0197
2016-11-17,2163.0,45.42,2034.6088
2016-11-18,2152.0,45.69,2046.1086
2016-11-21,2083.0,47.49,2059.9072
2016-11-22,2099.0,48.03,2069.9563
2016-11-23,2046.0,47.96,2073.4204
2016-11-24,2022.0,47.98,2068.2878
2016-11-25,2032.0,46.06,2051.696
2016-11-28,2078.0,47.08,2023.1926
2016-11-29,2046.0,45.23,2005.7747
2016-11-30,2026.0,49.44,2002.4653
2016-12-01,1983.0,51.06,2004.6367
2016-12-02,2043.0,51.68,2005.1718
2016-12-05,2043.0,51.79,2001.927
2016-12-06,2032.0,50.93,1998.407
2016-12-07,2021.0,49.77,1996.4711
2016-12-08,2011.0,50.84,1996.4312
2016-12-09,1989.0,51.5,1996.8092
2016-12-12,2017.0,52.83,1991.9988
2016-12-13,2046.0,52.98,1982.8536
2016-12-14,2053.0,51.04,1979.3539
2016-12-15,2056.0,50.9,1984.4832
2016-12-16,2083.0,51.9,1992.1799
2016-12-19,2129.0,52.12,2000.7863
2016-12-20,2123.0,52.23,2011.6772
2016-12-21,2113.0,52.49,2023.7197
2016-12-22,2064.0,52.95,2035.3303
2016-12-23,2089.0,53.02,2044.7085
2016-12-27,2089.0,53.9,2050.7
2016-12-28,2077.0,54.06,2049.6982
2016-12-29,2116.0,53.77,2043.131
2016-12-30,2138.0,53.72,2038.5398
2017-01-02,2138.0,54.03,2039.5413
2017-01-03,2124.0,52.33,2045.0599
2017-01-04,2165.0,53.26,2052.6924
2017-01-05,2154.0,53.76,2061.682
2017-01-06,2140.0,53.99,2069.933
2017-01-09,2141.0,51.96,2074.9744
2017-01-10,2162.0,50.82,2077.2324
2017-01-11,2218.0,52.25,2076.9993
2017-01-12,2198.0,53.01,2079.0862
2017-01-13,2202.0,52.37,2083.1064
2017-01-16,2233.0,52.52,2089.7468
2017-01-17,2238.0,52.48,2098.9883
2017-01-18,2245.0,51.08,2108.81
2017-01-19,2261.0,51.37,2117.8147
2017-01-20,2261.0,52.42,2124.813
2017-01-23,2248.0,52.75,2129.8633
2017-01-24,2212.0,53.18,2134.3845
2017-01-25,2231.0,52.75,2134.4788
2017-01-26,2210.0,53.78,2131.1433
2017-01-27,2238.0,53.17,2125.3909
2017-01-30,2237.0,52.63,2119.6401
2017-01-31,2222.0,52.81,2115.786
2017-02-01,2257.0,53.88,2115.476
2017-02-02,2201.0,53.54,2118.0154
2017-02-03,2197.0,53.83,2120.7654
2017-02-06,2181.0,53.01,2120.942
2017-02-07,2172.0,52.17,2116.88
2017-02-08,2136.0,52.34,2108.9248
2017-02-09,2157.0,53.0,2097.8533
2017-02-10,2159.0,53.86,2086.3984
2017-02-13,2139.0,52.93,2078.8894
2017-02-14,2128.0,53.2,2074.8098
2017-02-15,2148.0,53.11,2072.5095
2017-02-16,2179.0,53.36,2072.1277
2017-02-17,2174.0,53.4,2072.4646
2017-02-20,2186.0,53.97,2074.6746
2017-02-21,2189.0,54.06,2079.5828
2017-02-22,2161.0,53.59,2086.0876
2017-02-23,2155.0,54.45,2091.4395
2017-02-24,2126.0,53.99,2093.8745
2017-02-27,2100.0,54.05,2091.1687
2017-02-28,2143.0,54.01,2082.4658
2017-03-01,2149.0,53.83,2071.8162
2017-03-02,2215.0,52.61,2064.3284
2017-03-03,2194.0,53.33,2064.1792
2017-03-06,2176.0,53.2,2070.961
2017-03-07,2169.0,53.14,2081.6472
2017-03-08,2189.0,50.28,2091.3264
2017-03-09,2182.0,49.28,2097.853
2017-03-10,2170.0,48.49,2100.9126
2017-03-13,2164.0,48.4,2098.882
2017-03-14,2169.0,47.72,2092.4639
2017-03-15,2180.0,48.86,2088.5356
2017-03-16,2183.0,48.75,2086.0981
2017-03-17,2184.0,48.78,2085.8853
2017-03-20,2196.0,48.22,2087.8093
2017-03-21,2171.0,47.34,2090.754
2017-03-22,2164.0,48.04,2093.8186
2017-03-23,2163.0,47.7,2094.8484
2017-03-24,2139.0,47.97,2093.4312
2017-03-27,2186.0,47.73,2089.301
2017-03-28,2168.0,48.37,2085.0447
2017-03-29,2171.0,49.51,2081.8293
2017-03-30,2161.0,50.35,2081.6772
2017-03-31,2149.0,50.6,2083.1467
2017-04-03,2174.0,50.24,2084.9102
2017-04-04,2172.0,51.03,2085.792
2017-04-05,2179.0,51.15,2085.5342
2017-04-06,2169.0,51.7,2085.583
2017-04-07,2194.0,52.24,2086.211
2017-04-10,2180.0,53.08,2088.4326
2017-04-11,2199.0,53.4,2091.2192
2017-04-12,2183.0,53.11,2094.3071
2017-04-13,2173.0,53.18,2096.68
2017-04-18,2190.0,52.41,2097.8396
2017-04-19,2174.0,50.44,2097.6528
2017-04-20,2124.0,50.27,2096.1294
2017-04-21,1990.0,49.62,2091.7866
2017-04-24,1936.0,49.23,2078.6238
2017-04-25,1916.0,49.56,2051.1384
2017-04-26,1929.0,49.62,1998.3557
2017-04-27,1910.0,48.97,1944.8877
2017-04-28,1946.0,49.33,1902.2443
2017-05-02,1995.0,47.66,1877.6246
2017-05-03,2034.0,47.82,1882.9669
2017-05-04,1992.0,45.52,1907.342
2017-05-08,2027.0,46.43,1939.435
2017-05-09,2020.0,45.88,1965.7887
2017-05-10,2014.0,47.33,1984.5623
2017-05-11,1984.0,47.83,1993.3002
2017-05-12,1994.0,47.84,1994.044
2017-05-15,1969.0,48.85,1982.961
2017-05-16,1959.0,48.66,1969.0023
2017-05-17,1997.0,49.07,1953.7874
2017-05-18,1984.0,49.35,1945.084
2017-05-19,1977.0,50.33,1942.7086
2017-05-22,1925.0,50.73,1945.0084
2017-05-23,1936.0,51.47,1944.5096
2017-05-24,1905.0,51.36,1937.098
2017-05-25,1934.0,48.9,1924.9844
2017-05-26,1991.0,49.8,1914.234
2017-05-29,1991.0,49.97,1908.8671
2017-05-30,2010.0,49.66,1915.1727
2017-05-31,1995.0,48.32,1931.5428
2017-06-05,2015.0,47.4,1954.0076
2017-06-07,1991.0,45.72,1971.076
2017-06-09,2021.0,45.83,1981.6234
2017-06-12,2048.0,46.08,1986.0073
2017-06-13,2040.0,46.46,1984.3177
2017-06-14,2056.0,44.73,1984.9481
2017-06-15,2105.0,44.46,1990.0226
2017-06-16,2125.0,44.74,1997.7426
2017-06-19,2108.0,44.2,2007.9359
2017-06-20,2074.0,43.23,2020.0872
2017-06-21,2072.0,42.53,2031.4109
2017-06-22,2030.0,42.74,2040.2228
2017-06-23,2078.0,43.01,2041.2065
2017-06-26,2090.0,43.38,2033.3401
2017-06-27,2086.0,44.24,2024.681
2017-06-28,2092.0,44.74,2021.7253
2017-06-29,2132.0,44.93,2024.8474
2017-06-30,2149.0,46.04,2032.3423
2017-07-03,2146.0,47.07,2041.5155
2017-07-04,2149.0,47.13,2052.1667
2017-07-05,2157.0,45.13,2062.6228
2017-07-06,2150.0,45.52,2070.9448
2017-07-07,2111.0,44.23,2076.8804
2017-07-10,2100.0,44.4,2078.1963
2017-07-11,2072.0,45.04,2073.5361
2017-07-12,2097.0,45.49,2064.3777
2017-07-13,2145.0,46.08,2054.172
2017-07-14,2146.0,46.54,2046.8641
2017-07-17,2126.0,46.02,2046.6825
2017-07-18,2131.0,46.4,2051.5627
2017-07-19,2110.0,47.12,2059.392
2017-07-20,2113.0,46.79,2064.6794
2017-07-21,2143.0,45.77,2066.9587
2017-07-24,2103.0,46.34,2066.4578
2017-07-25,2100.0,47.89,2063.444
2017-07-26,2143.0,48.75,2059.0027
2017-07-27,2141.0,49.04,2056.8591
2017-07-28,2129.0,49.71,2057.5876
2017-07-31,2123.0,50.17,2059.9497
2017-08-01,2104.0,49.16,2063.023
2017-08-02,2136.0,49.59,2064.873
2017-08-03,2134.0,49.03,2064.9114
2017-08-04,2133.0,49.58,2063.5427
2017-08-07,2157.0,49.39,2062.6519
2017-08-08,2157.0,49.17,2063.5505
2017-08-09,2131.0,49.56,2067.081
2017-08-10,2089.0,48.59,2070.7346
2017-08-11,2133.0,48.82,2071.4617
2017-08-14,2100.0,47.59,2069.604
2017-08-15,2053.0,47.55,2064.9038
2017-08-16,2054.0,46.78,2056.0889
2017-08-17,2054.0,47.09,2043.8685
2017-08-18,2101.0,48.51,2029.9292
2017-08-21,2119.0,47.37,2022.0825
2017-08-22,2135.0,47.64,2023.0171
2017-08-23,2100.0,48.41,2030.4786
2017-08-24,2067.0,47.43,2040.428
2017-08-25,2112.0,47.87,2047.9214
2017-08-29,2105.0,46.44,2053.124
2017-08-30,2075.0,45.96,2054.176
2017-08-31,2069.0,47.23,2050.6606
2017-09-01,2059.0,47.29,2044.1066
2017-09-04,2021.0,47.41,2036.758
2017-09-05,1969.0,48.66,2024.973
2017-09-06,1945.0,49.16,2009.0217
2017-09-07,1950.0,49.09,1986.3907
2017-09-08,1960.0,47.48,1956.3562
2017-09-11,1951.0,48.07,1932.4612
2017-09-12,1969.0,48.23,1920.1029
2017-09-14,1993.0,49.89,1918.4933
2017-09-15,1992.0,49.89,1925.7551
2017-09-19,1983.0,49.48,1939.5814
2017-09-20,2035.0,50.41,1954.8141
2017-09-21,2012.0,50.55,1967.9995
2017-09-26,1999.0,51.88,1977.112
2017-09-27,1950.0,52.14,1981.8665
2017-09-28,1949.0,51.56,1978.7097
2017-09-29,1968.0,51.67,1965.7902
2017-10-02,1977.0,50.58,1950.2926
2017-10-03,1982.0,50.42,1937.2792
2017-10-04,1977.0,49.98,1931.4935
2017-10-05,1967.0,50.79,1935.3961
2017-10-06,1989.0,49.29,1942.5908
2017-10-09,1974.0,49.58,1949.1919
2017-10-10,1981.0,50.92,1953.6271
2017-10-11,1947.0,51.3,1954.8259
2017-10-12,1968.0,50.6,1950.4595
2017-10-13,1982.0,51.45,1943.131
2017-10-16,1954.0,51.87,1939.8599
2017-10-17,1944.0,51.88,1937.2772
2017-10-18,1949.0,52.04,1933.8982
2017-10-19,1973.0,51.29,1930.1919
2017-10-20,1965.0,51.47,1928.7194
2017-10-23,1968.0,51.9,1929.929
2017-10-24,1945.0,52.47,1932.8033
2017-10-25,1961.0,52.18,1935.5775
2017-10-26,1949.0,52.64,1936.1022
2017-10-27,1944.0,53.9,1934.0197
2017-10-30,1910.0,54.15,1929.6423
2017-10-31,1878.0,54.38,1922.6344
2017-11-01,1838.0,54.3,1912.9215
2017-11-02,1870.0,54.54,1897.2645
2017-11-03,1856.0,55.64,1875.5277
2017-11-06,1855.0,57.35,1851.4454
2017-11-07,1824.0,57.2,1834.054
2017-11-08,1810.0,56.81,1822.0023
2017-11-09,1824.0,57.17,1812.1539
2017-11-10,1816.0,56.74,1803.2043
2017-11-13,1824.0,56.76,1794.9525
2017-11-14,1836.0,55.7,1791.5496
2017-11-15,1847.0,55.33,1792.185
2017-11-16,1845.0,55.14,1798.3433
2017-11-17,1824.0,56.55,1808.182
2017-11-20,1810.0,56.09,1814.8633
2017-11-21,1801.0,56.83,1816.507
2017-11-22,1757.0,58.02,1813.3363
2017-11-23,1756.0,58.38,1802.4187
2017-11-24,1749.0,58.95,1782.6659
2017-11-27,1720.0,58.11,1762.0944
2017-11-28,1743.0,57.99,1745.2943
2017-11-29,1766.0,57.3,1733.5605
2017-11-30,1726.0,57.4,1727.7323
2017-12-01,1750.0,58.36,1725.6099
2017-12-04,1720.0,57.47,1724.7745
2017-12-05,1747.0,57.62,1723.9854
2017-12-06,1744.0,55.96,1723.5048
2017-12-07,1723.0,56.69,1722.6675
2017-12-08,1740.0,57.36,1721.5077
2017-12-11,1720.0,57.99,1720.269
2017-12-12,1680.0,57.14,1718.5173
2017-12-13,1713.0,56.6,1715.6171
2017-12-14,1740.0,57.04,1712.0475
2017-12-15,1723.0,57.3,1709.3207
2017-12-18,1726.0,57.16,1709.0219
2017-12-19,1713.0,57.46,1710.127
2017-12-20,1713.0,58.09,1710.3347
2017-12-21,1705.0,58.36,1711.55
2017-12-22,1712.0,58.47,1710.5311
2017-12-26,1711.0,59.97,1709.0303
2017-12-27,1711.0,59.64,1706.8312
2017-12-28,1715.0,59.84,1704.8931
2017-12-29,1718.0,60.42,1704.4476
2018-01-02,1733.0,60.37,1704.2721
2018-01-03,1735.0,61.63,1705.7809
2018-01-04,1728.0,62.01,1709.5592
2018-01-05,1724.0,61.44,1712.3278
2018-01-08,1686.0,61.73,1713.7754
2018-01-09,1724.0,62.96,1713.2042
2018-01-10,1726.0,63.57,1711.0621
2018-01-11,1727.0,63.8,1708.986
2018-01-12,1728.0,64.3,1708.0583
2018-01-15,1729.0,64.73,1709.1082
2018-01-16,1727.0,63.73,1710.9595
2018-01-17,1769.0,63.97,1713.0546
2018-01-18,1793.0,63.95,1716.3916
2018-01-19,1756.0,63.37,1720.78
2018-01-22,1767.0,63.49,1725.1654
2018-01-23,1749.0,64.47,1729.3254
2018-01-24,1775.0,65.61,1732.8188
2018-01-25,1763.0,65.51,1733.7668
2018-01-26,1767.0,66.14,1732.4502
2018-01-29,1757.0,65.56,1732.0333
2018-01-30,1728.0,64.5,1731.4003
2018-01-31,1762.0,64.73,1729.5746
2018-02-01,1752.0,65.8,1728.0125
2018-02-02,1745.0,65.45,1727.546
2018-02-05,1752.0,64.15,1726.8533
2018-02-06,1770.0,63.39,1726.7295
2018-02-07,1761.0,61.79,1726.9893
2018-02-08,1768.0,61.15,1727.658
2018-02-09,1769.0,59.2,1730.2527
2018-02-12,1769.0,59.29,1732.7406
2018-02-13,1778.0,59.19,1735.3081
2018-02-14,1782.0,60.6,1736.6936
2018-02-15,1783.0,61.34,1738.3486
2018-02-16,1754.0,61.68,1740.41
2018-02-19,1741.0,62.38,1740.9816
2018-02-20,1770.0,61.9,1740.175
2018-02-21,1766.0,61.68,1737.0062
2018-02-22,1759.0,62.77,1734.4973
2018-02-23,1751.0,63.55,1732.7831
2018-02-26,1744.0,63.91,1731.4188
2018-02-27,1735.0,63.01,1729.8395
2018-02-28,1724.0,61.64,1728.3762
2018-03-01,1768.0,60.99,1726.1919
2018-03-02,1751.0,61.25,1724.7659
2018-03-05,1755.0,62.57,1724.2689
2018-03-06,1777.0,62.6,1724.6249
2018-03-07,1785.0,61.15,1726.1635
2018-03-08,1760.0,60.12,1729.5542
2018-03-09,1780.0,62.04,1735.1327
2018-03-12,1769.0,61.36,1740.1837
2018-03-13,1763.0,60.71,1741.4305
2018-03-14,1752.0,60.96,1740.117
2018-03-15,1728.0,61.19,1737.2352
2018-03-16,1745.0,62.34,1732.892
2018-03-19,1757.0,62.06,1728.39
2018-03-20,1754.0,63.4,1726.2375
2018-03-21,1752.0,65.17,1725.6384
2018-03-22,1742.0,64.3,1725.5034
2018-03-23,1690.0,65.88,1726.0886
2018-03-26,1688.0,65.55,1724.9545
2018-03-27,1735.0,65.25,1721.7351
2018-03-28,1729.0,64.38,1717.3953
2018-03-29,1725.0,64.94,1714.2533
2018-04-03,1759.0,63.51,1712.2845
2018-04-04,1770.0,63.37,1713.5431
2018-04-05,1768.0,63.54,1717.8534
2018-04-06,1746.0,62.06,1723.2372
2018-04-09,1759.0,63.42,1727.5275
2018-04-10,1736.0,65.51,1730.9291
2018-04-11,1734.0,66.82,1730.6953
2018-04-12,1736.0,67.07,1727.491
2018-04-13,1736.0,67.39,1724.1218
2018-04-16,1729.0,66.22,1720.9656
2018-04-17,1754.0,66.52,1719.5662
2018-04-18,1772.0,68.47,1719.8872
2018-04-19,1767.0,68.29,1721.6571
2018-04-20,1759.0,68.38,1725.0062
2018-04-23,1769.0,68.64,1729.0847
2018-04-24,1782.0,67.7,1733.9971
2018-04-25,1760.0,68.05,1737.9712
2018-04-26,1771.0,68.19,1739.198
2018-04-27,1762.0,68.1,1739.1721
2018-04-30,1756.0,68.57,1737.5867
2018-05-01,1815.0,67.25,1735.7535
2018-05-02,1807.0,67.93,1737.0901
2018-05-03,1831.0,68.43,1743.0186
2018-05-04,1813.0,69.72,1753.9768
2018-05-08,1794.0,69.06,1767.7238
2018-05-09,1747.0,71.14,1780.5067
2018-05-10,1743.0,71.36,1782.7197
2018-05-11,1758.0,70.7,1772.6005
2018-05-14,1742.0,70.96,1759.9034
2018-05-15,1728.0,71.31,1745.9504
2018-05-16,1737.0,71.49,1734.2616
2018-05-17,1750.0,71.49,1727.1311
2018-05-18,1762.0,71.28,1725.2618
2018-05-21,1795.0,72.24,1725.5449
2018-05-22,1790.0,72.13,1728.5225
2018-05-23,1751.0,71.84,1736.4512
2018-05-24,1755.0,70.71,1744.1204
2018-05-25,1752.0,67.88,1746.6288
2018-05-28,1752.0,67.05,1744.5311
2018-05-29,1741.0,66.73,1738.6453
2018-05-30,1732.0,68.21,1732.0779
2018-05-31,1752.0,67.04,1727.3977
2018-06-01,1738.0,65.81,1724.8197
2018-06-04,1732.0,64.75,1723.5796
2018-06-05,1733.0,65.52,1723.3306
2018-06-06,1736.0,64.73,1722.8696
2018-06-07,1723.0,65.95,1722.1525
2018-06-08,1712.0,65.74,1721.106
2018-06-11,1723.0,66.1,1719.185
2018-06-12,1715.0,66.36,1716.8264
2018-06-13,1693.0,66.64,1714.8591
2018-06-14,1701.0,66.89,1712.2747
2018-06-15,1690.0,65.06,1709.3451
2018-06-18,1687.0,65.85,1706.0558
2018-06-19,1685.0,65.07,1702.543
2018-06-20,1695.0,66.22,1699.4924
2018-06-21,1701.0,65.54,1696.6426
2018-06-22,1705.0,68.58,1695.5294
2018-06-25,1676.0,68.08,1696.4944
2018-06-26,1686.0,70.53,1696.9784
2018-06-27,1705.0,72.76,1696.6082
2018-06-28,1697.0,73.45,1696.6865
2018-06-29,1690.0,74.15,1696.9618
2018-07-02,1677.0,73.94,1696.4529
2018-07-03,1685.0,74.14,1695.4928
2018-07-04,1689.0,74.13,1694.7534
2018-07-05,1639.0,72.94,1693.2029
2018-07-06,1662.0,73.8,1689.9628
2018-07-09,1695.0,73.85,1685.4288
2018-07-10,1705.0,74.11,1682.5342
2018-07-11,1672.0,70.38,1682.6893
2018-07-12,1681.0,70.33,1684.4784
2018-07-13,1666.0,71.01,1687.177
2018-07-16,1670.0,68.06,1689.3943
2018-07-17,1654.0,68.08,1689.217
2018-07-18,1651.0,68.76,1685.3016
2018-07-19,1672.0,69.46,1679.6005
2018-07-20,1683.0,70.46,1674.6721
2018-07-23,1686.0,67.89,1673.0847
2018-07-24,1693.0,68.52,1674.1245
2018-07-25,1680.0,69.3,1677.8267
2018-07-26,1643.0,69.61,1683.9458
2018-07-27,1645.0,68.69,1686.915
2018-07-30,1652.0,70.13,1684.6357
2018-07-31,1637.0,68.76,1678.6125
2018-08-01,1639.0,67.66,1670.985
2018-08-02,1633.0,68.96,1662.21
2018-08-03,1642.0,68.49,1655.39
2018-08-06,1652.0,69.01,1650.3704
2018-08-07,1648.0,69.17,1649.0509
2018-08-08,1630.0,66.94,1650.6523
2018-08-09,1641.0,66.81,1650.9154
2018-08-10,1638.0,67.63,1651.3229
2018-08-13,1624.0,67.2,1651.3145
2018-08-14,1620.0,67.04,1648.735
2018-08-15,1592.0,65.01,1644.4395
2018-08-16,1596.0,65.46,1637.2733
2018-08-17,1560.0,65.91,1627.933
2018-08-20,1566.0,66.43,1615.8536
2018-08-21,1561.0,67.35,1602.9186
2018-08-22,1548.0,67.86,1589.0697
2018-08-23,1531.0,67.83,1575.2489
2018-08-24,1541.0,68.72,1561.3364
2018-08-28,1536.0,68.53,1553.5773
2018-08-29,1546.0,69.51,1546.6925
2018-08-30,1522.0,70.25,1542.5618
2018-08-31,1501.0,69.8,1538.2643
2018-09-03,1489.0,70.12,1533.6082
2018-09-04,1475.0,69.87,1530.8722
2018-09-05,1501.0,68.72,1527.9419
2018-09-06,1492.0,67.77,1524.5511
2018-09-07,1491.0,67.75,1521.0839
2018-09-10,1477.0,67.54,1517.927
2018-09-11,1478.0,69.25,1514.8657
2018-09-12,1516.0,70.37,1512.3173
2018-09-13,1500.0,68.59,1510.3737
2018-09-14,1489.0,68.99,1508.9331
2018-09-17,1479.0,68.91,1507.4877
2018-09-18,1492.0,69.85,1506.2463
2018-09-19,1487.0,71.12,1505.0674
2018-09-20,1508.0,70.8,1504.7505
2018-09-21,1489.0,70.78,1504.8053
2018-09-24,1513.0,72.08,1504.7537
2018-09-25,1504.0,72.28,1505.0427
2018-09-26,1508.0,71.57,1505.7534
2018-09-27,1512.0,72.12,1507.1823
2018-09-28,1541.0,73.25,1508.2216
2018-10-01,1552.0,75.3,1509.9482
2018-10-02,1591.0,75.23,1512.1278
2018-10-03,1586.0,76.41,1514.9629
2018-10-04,1615.0,74.33,1519.0374
2018-10-05,1662.0,74.34,1524.1
2018-10-08,1700.0,74.29,1530.2604
2018-10-09,1704.0,74.96,1540.5149
2018-10-10,1698.0,73.17,1559.1757
2018-10-11,1699.0,70.97,1597.2754
2018-10-12,1725.0,71.34,1644.4598
2018-10-15,1752.0,71.78,1678.6909
2018-10-16,1755.0,71.92,1699.0225
2018-10-17,1776.0,69.75,1710.5732
2018-10-18,1775.0,68.65,1717.8264
2018-10-19,1739.0,69.12,1722.6597
2018-10-22,1721.0,69.17,1725.9656
2018-10-23,1719.0,66.43,1727.3147
2018-10-24,1717.0,66.82,1726.5117
2018-10-25,1707.0,67.33,1723.3507
2018-10-26,1730.0,67.59,1718.38
2018-10-29,1687.0,67.04,1713.5994
2018-10-30,1676.0,66.18,1709.7439
2018-10-31,1675.0,65.31,1706.9297
2018-11-01,1712.0,63.69,1703.7528
2018-11-02,1729.0,63.14,1700.8495
2018-11-05,1688.0,63.1,1700.3232
2018-11-06,1669.0,62.21,1701.0046
2018-11-07,1687.0,61.67,1700.3951
2018-11-08,1684.0,60.67,1698.1831
2018-11-09,1685.0,60.19,1695.6688
2018-11-12,1654.0,59.93,1692.3354
2018-11-13,1656.0,55.69,1688.3247
2018-11-14,1663.0,56.25,1683.1113
2018-11-15,1667.0,56.46,1678.164
2018-11-16,1646.0,56.46,1672.5605
2018-11-19,1632.0,56.76,1668.5107
2018-11-20,1625.0,53.43,1664.4844
2018-11-21,1615.0,54.63,1659.1237
2018-11-22,1610.0,54.02,1650.5428
2018-11-23,1611.0,50.42,1638.7737
2018-11-26,1637.0,51.63,1627.5989
2018-11-27,1647.0,51.56,1620.4269
2018-11-28,1630.0,50.29,1615.6677
2018-11-29,1625.0,51.45,1615.3008
2018-11-30,1599.0,50.93,1616.1467
2018-12-03,1590.0,52.95,1617.3953
2018-12-04,1581.0,53.25,1615.2999
2018-12-05,1580.0,52.89,1609.1381
2018-12-06,1563.0,51.49,1599.8014
2018-12-07,1554.0,52.61,1588.9315
2018-12-10,1548.0,51.0,1577.141
2018-12-11,1527.0,51.65,1563.5986
2018-12-12,1522.0,51.15,1555.775
2018-12-13,1504.0,52.58,1547.8699
2018-12-14,1470.0,51.2,1542.2931
2018-12-17,1478.0,49.88,1535.0405
2018-12-18,1487.0,46.24,1529.7361
2018-12-19,1507.0,47.2,1525.3113
2018-12-20,1524.0,45.88,1521.1964
2018-12-21,1491.0,45.59,1517.9371
2018-12-24,1515.0,42.53,1515.4032
2018-12-26,1515.0,46.22,1513.4122
2018-12-27,1508.0,44.61,1511.6887
2018-12-28,1528.0,45.33,1510.1445
2018-12-31,1525.0,45.41,1508.9856
2019-01-02,1530.0,46.54,1508.5455
2019-01-03,1556.0,47.09,1509.0745
2019-01-04,1545.0,47.96,1510.5577
2019-01-07,1542.0,48.52,1513.0386
2019-01-08,1556.0,49.78,1515.9451
2019-01-09,1535.0,52.36,1518.9752
2019-01-10,1536.0,52.59,1521.355
2019-01-11,1543.0,51.59,1523.0841
2019-01-14,1528.0,50.51,1524.4255
2019-01-15,1527.0,52.11,1525.611
2019-01-16,1539.0,52.31,1525.9191
2019-01-17,1535.0,52.07,1526.2499
2019-01-18,1544.0,53.8,1526.2157
2019-01-21,1538.0,54.24,1526.0681
2019-01-22,1516.0,52.57,1526.0741
2019-01-23,1523.0,52.62,1525.8749
2019-01-24,1548.0,53.13,1525.4323
2019-01-25,1534.0,53.69,1525.1619
2019-01-28,1533.0,51.99,1524.6553
2019-01-29,1558.0,53.31,1524.1813
2019-01-30,1548.0,54.23,1524.3577
2019-01-31,1572.0,53.79,1524.7793
2019-02-01,1571.0,55.26,1525.93
2019-02-04,1578.0,54.56,1527.5543
2019-02-05,1557.0,53.66,1529.1769
2019-02-06,1573.0,54.01,1530.886
2019-02-07,1566.0,52.64,1532.8218
2019-02-08,1550.0,52.72,1534.9587
2019-02-11,1528.0,52.41,1537.3251
2019-02-12,1535.0,53.1,1539.0824
2019-02-13,1534.0,53.9,1538.4554
2019-02-14,1537.0,54.41,1536.2595
2019-02-15,1555.0,55.59,1533.4343
2019-02-18,1555.0,56.27,1532.2347
2019-02-19,1538.0,56.09,1531.1985
2019-02-20,1544.0,56.92,1530.7236
2019-02-21,1533.0,56.96,1530.3326
2019-02-22,1539.0,57.26,1529.9722
2019-02-25,1550.0,55.48,1529.6761
2019-02-26,1538.0,55.5,1529.3843
2019-02-27,1548.0,56.94,1528.8899
2019-02-28,1537.0,57.22,1528.4954
2019-03-01,1534.0,55.8,1528.3744
2019-03-04,1521.0,56.59,1528.4551
2019-03-05,1527.0,56.56,1528.2974
2019-03-06,1532.0,56.22,1527.8798
2019-03-07,1505.0,56.66,1527.1053
2019-03-08,1530.0,56.07,1525.9236
2019-03-11,1532.0,56.79,1524.6921
2019-03-12,1525.0,56.87,1523.6818
2019-03-13,1518.0,58.26,1522.9764
2019-03-14,1490.0,58.61,1522.5426
2019-03-15,1485.0,58.52,1521.7123
2019-03-18,1485.0,59.09,1520.0514
2019-03-19,1508.0,59.03,1518.4628
2019-03-20,1495.0,59.83,1516.1311
2019-03-21,1503.0,59.98,1513.8644
2019-03-22,1494.0,59.04,1512.3076
2019-03-25,1499.0,58.82,1511.2644
2019-03-26,1512.0,59.94,1510.5173
2019-03-27,1503.0,59.41,1509.8401
2019-03-28,1492.0,59.3,1509.5074
2019-03-29,1471.0,60.14,1508.3468
