Date,price_coffee,price_oil
2008-01-14,2051.0,94.2
2008-01-15,2036.0,91.9
2008-01-16,2040.0,90.84
2008-01-17,2037.0,90.13
2008-01-18,2027.0,90.57
2008-01-22,2073.0,89.85
2008-01-23,2062.0,86.99
2008-01-24,2057.0,89.41
2008-01-25,2051.0,90.71
2008-01-28,2075.0,90.99
2008-01-29,2092.0,91.64
2008-01-30,2113.0,92.33
2008-01-31,2108.0,91.75
2008-02-01,2130.0,88.96
2008-02-04,2165.0,90.02
2008-02-05,2166.0,88.41
2008-02-06,2175.0,87.14
2008-02-07,2194.0,88.11
2008-02-08,2220.0,91.77
2008-02-11,2200.0,93.59
2008-02-12,2197.0,92.78
2008-02-13,2267.0,93.27
2008-02-14,2356.0,95.46
2008-02-15,2357.0,95.5
2008-02-19,2380.0,100.01
2008-02-20,2380.0,100.74
2008-02-21,2436.0,98.23
2008-02-22,2495.0,98.81
2008-02-25,2561.0,99.23
2008-02-26,2527.0,100.88
2008-02-27,2624.0,99.64
2008-02-28,2711.0,102.59
2008-02-29,2718.0,101.84
2008-03-03,2721.0,102.45
2008-03-04,2722.0,99.52
2008-03-05,2751.0,104.52
2008-03-06,2588.0,105.47
2008-03-07,2469.0,105.15
2008-03-10,2481.0,107.9
2008-03-11,2517.0,108.75
2008-03-12,2587.0,109.92
2008-03-13,2676.0,110.33
2008-03-14,2566.0,110.21
2008-03-17,2381.0,105.68
2008-03-18,2391.0,109.42
2008-03-19,2280.0,104.48
2008-03-20,2188.0,101.84
2008-03-25,2240.0,101.22
2008-03-26,2242.0,105.9
2008-03-27,2314.0,107.58
2008-03-28,2255.0,105.62
2008-03-31,2234.0,101.58
2008-04-01,2208.0,100.98
2008-04-02,2197.0,104.83
2008-04-03,2220.0,103.83
2008-04-04,2212.0,106.23
2008-04-07,2210.0,109.09
2008-04-08,2213.0,108.5
2008-04-09,2255.0,110.87
2008-04-10,2233.0,110.11
2008-04-11,2233.0,110.14
2008-04-14,2235.0,111.76
2008-04-15,2235.0,113.79
2008-04-16,2271.0,114.93
2008-04-17,2330.0,114.86
2008-04-18,2272.0,116.69
2008-04-21,2239.0,117.48
2008-04-22,2320.0,119.37
2008-04-23,2260.0,118.3
2008-04-24,2256.0,116.06
2008-04-25,2213.0,118.52
2008-04-28,2255.0,118.75
2008-04-29,2220.0,115.63
2008-04-30,2220.0,113.46
2008-05-01,2106.0,112.52
2008-05-02,2105.0,116.32
2008-05-05,2105.0,119.97
2008-05-06,2120.0,121.84
2008-05-07,2101.0,123.53
2008-05-08,2101.0,123.69
2008-05-09,2180.0,125.96
2008-05-12,2208.0,124.23
2008-05-13,2218.0,125.8
2008-05-14,2205.0,124.22
2008-05-15,2205.0,124.12
2008-05-16,2234.0,126.29
2008-05-19,2215.0,127.05
2008-05-20,2237.0,129.07
2008-05-21,2281.0,133.17
2008-05-22,2202.0,130.81
2008-05-23,2205.0,132.19
2008-05-27,2195.0,128.85
2008-05-28,2144.0,131.03
2008-05-29,2120.0,126.62
2008-05-30,2212.0,127.35
2008-06-02,2251.0,127.76
2008-06-03,2206.0,124.31
2008-06-04,2192.0,122.3
2008-06-05,2245.0,127.79
2008-06-06,2202.0,138.54
2008-06-09,2138.0,134.35
2008-06-10,2169.0,131.31
2008-06-11,2160.0,136.38
2008-06-12,2184.0,136.74
2008-06-13,2184.0,134.86
2008-06-16,2197.0,134.61
2008-06-17,2239.0,134.01
2008-06-18,2230.0,136.68
2008-06-19,2223.0,131.93
2008-06-20,2315.0,134.62
2008-06-23,2296.0,136.74
2008-06-24,2291.0,137.0
2008-06-25,2334.0,134.55
2008-06-26,2384.0,139.64
2008-06-27,2361.0,140.21
2008-06-30,2396.0,140.0
2008-07-01,2465.0,140.97
2008-07-02,2463.0,143.57
2008-07-03,2416.0,145.29
2008-07-07,2368.0,141.37
2008-07-08,2248.0,136.04
2008-07-09,2253.0,136.05
2008-07-10,2271.0,141.65
2008-07-11,2261.0,145.08
2008-07-14,2277.0,145.18
2008-07-15,2260.0,138.74
2008-07-16,2264.0,134.6
2008-07-17,2257.0,129.29
2008-07-18,2251.0,128.88
2008-07-21,2253.0,131.04
2008-07-22,2278.0,127.95
2008-07-23,2230.0,124.44
2008-07-24,2225.0,125.49
2008-07-25,2261.0,123.26
2008-07-28,2245.0,124.73
2008-07-29,2286.0,122.19
2008-07-30,2287.0,126.77
2008-07-31,2317.0,124.08
2008-08-01,2337.0,125.1
2008-08-04,2261.0,121.41
2008-08-05,2340.0,119.17
2008-08-06,2320.0,118.58
2008-08-07,2340.0,120.02
2008-08-08,2295.0,115.2
2008-08-11,2292.0,114.45
2008-08-12,2265.0,113.01
2008-08-13,2210.0,116.0
2008-08-14,2203.0,115.01
2008-08-15,2170.0,113.77
2008-08-18,2223.0,112.87
2008-08-19,2258.0,114.53
2008-08-20,2250.0,114.98
2008-08-21,2250.0,121.18
2008-08-22,2260.0,114.59
2008-08-25,2260.0,115.11
2008-08-26,2300.0,116.27
2008-08-27,2275.0,118.15
2008-08-28,2260.0,115.59
2008-08-29,2275.0,115.46
2008-09-02,2225.0,109.71
2008-09-03,2195.0,109.35
2008-09-04,2196.0,107.89
2008-09-05,2148.0,106.23
2008-09-08,2162.0,106.34
2008-09-09,2147.0,103.26
2008-09-10,2158.0,102.58
2008-09-11,2147.0,100.87
2008-09-12,2149.0,101.18
2008-09-15,2164.0,95.71
2008-09-16,2062.0,91.15
2008-09-17,2066.0,97.16
2008-09-18,2063.0,97.88
2008-09-19,2097.0,104.55
2008-09-22,2141.0,120.92
2008-09-23,2123.0,106.61
2008-09-24,2128.0,105.73
2008-09-25,2146.0,108.02
2008-09-26,2077.0,106.89
2008-09-29,2011.0,96.37
2008-09-30,1992.0,100.64
2008-10-01,1980.0,98.53
2008-10-02,1945.0,93.97
2008-10-03,1921.0,93.88
2008-10-06,1816.0,87.81
2008-10-07,1826.0,90.06
2008-10-08,1715.0,88.95
2008-10-09,1773.0,86.59
2008-10-10,1700.0,77.7
2008-10-13,1763.0,81.19
2008-10-14,1793.0,78.63
2008-10-15,1722.0,74.54
2008-10-16,1715.0,69.85
2008-10-17,1740.0,71.85
2008-10-20,1724.0,74.25
2008-10-21,1718.0,70.89
2008-10-22,1693.0,66.75
2008-10-23,1650.0,67.84
2008-10-24,1610.0,64.15
2008-10-27,1542.0,63.22
2008-10-28,1545.0,62.73
2008-10-29,1562.0,67.5
2008-10-30,1537.0,65.96
2008-10-31,1558.0,67.81
2008-11-03,1561.0,63.91
2008-11-04,1675.0,70.53
2008-11-05,1695.0,65.3
2008-11-06,1621.0,60.77
2008-11-07,1625.0,61.04
2008-11-10,1745.0,62.41
2008-11-11,1713.0,59.33
2008-11-12,1685.0,56.16
2008-11-13,1670.0,58.24
2008-11-14,1675.0,57.04
2008-11-17,1661.0,54.95
2008-11-18,1669.0,54.39
2008-11-19,1655.0,53.62
2008-11-20,1625.0,49.62
2008-11-21,1622.0,49.93
2008-11-24,1674.0,54.5
2008-11-25,1681.0,50.77
2008-11-26,1721.0,54.44
2008-11-28,1746.0,54.43
2008-12-01,1694.0,49.28
2008-12-02,1675.0,46.96
2008-12-03,1669.0,46.79
2008-12-04,1580.0,43.67
2008-12-05,1564.0,40.81
2008-12-08,1605.0,43.71
2008-12-09,1619.0,42.07
2008-12-10,1646.0,43.52
2008-12-11,1661.0,47.98
2008-12-12,1641.0,46.28
2008-12-15,1638.0,44.51
2008-12-16,1620.0,43.6
2008-12-17,1634.0,40.06
2008-12-18,1648.0,36.22
2008-12-19,1597.0,33.87
2008-12-22,1573.0,39.91
2008-12-23,1547.0,38.98
2008-12-24,1549.0,35.35
2008-12-29,1533.0,40.02
2008-12-30,1544.0,39.03
2008-12-31,1522.0,44.6
2009-01-02,1565.0,46.34
2009-01-05,1545.0,48.81
2009-01-06,1648.0,48.58
2009-01-07,1623.0,42.63
2009-01-08,1620.0,41.7
2009-01-09,1674.0,40.83
2009-01-12,1639.0,37.59
2009-01-13,1623.0,37.78
2009-01-14,1614.0,37.28
2009-01-15,1609.0,35.4
2009-01-16,1662.0,36.51
2009-01-20,1656.0,38.74
2009-01-21,1668.0,43.55
2009-01-22,1695.0,43.67
2009-01-23,1706.0,46.47
2009-01-26,1718.0,45.73
2009-01-27,1715.0,41.58
2009-01-28,1713.0,42.16
2009-01-29,1715.0,41.44
2009-01-30,1715.0,41.68
2009-02-02,1665.0,40.08
2009-02-03,1659.0,40.78
2009-02-04,1597.0,40.32
2009-02-05,1649.0,41.17
2009-02-06,1665.0,40.17
2009-02-09,1655.0,39.56
2009-02-10,1608.0,37.55
2009-02-11,1614.0,35.94
2009-02-12,1575.0,33.98
2009-02-13,1578.0,37.51
2009-02-17,1572.0,34.93
2009-02-18,1566.0,34.62
2009-02-19,1577.0,39.48
2009-02-20,1558.0,38.94
2009-02-23,1573.0,38.44
2009-02-24,1572.0,39.96
2009-02-25,1565.0,42.5
2009-02-26,1557.0,45.22
2009-02-27,1543.0,44.76
2009-03-02,1512.0,40.15
2009-03-03,1498.0,41.65
2009-03-04,1524.0,45.38
2009-03-05,1516.0,43.61
2009-03-06,1510.0,45.52
2009-03-09,1464.0,47.07
2009-03-10,1432.0,45.71
2009-03-11,1422.0,42.33
2009-03-12,1528.0,47.03
2009-03-13,1539.0,46.25
2009-03-16,1525.0,47.35
2009-03-17,1509.0,49.16
2009-03-18,1522.0,48.14
2009-03-19,1550.0,51.61
2009-03-20,1535.0,51.06
2009-03-23,1566.0,53.8
2009-03-24,1556.0,53.98
2009-03-25,1553.0,52.77
2009-03-26,1557.0,54.34
2009-03-27,1540.0,52.38
2009-03-30,1524.0,48.41
2009-03-31,1524.0,49.66
2009-04-01,1533.0,48.39
2009-04-02,1561.0,52.64
2009-04-03,1564.0,52.51
2009-04-06,1563.0,51.05
2009-04-07,1560.0,49.15
2009-04-08,1559.0,49.38
2009-04-09,1570.0,52.24
2009-04-14,1521.0,49.41
2009-04-15,1514.0,49.25
2009-04-16,1502.0,49.98
2009-04-17,1493.0,50.33
2009-04-20,1502.0,45.88
2009-04-21,1494.0,46.51
2009-04-22,1498.0,48.85
2009-04-23,1484.0,49.62
2009-04-24,1497.0,51.55
2009-04-27,1454.0,50.14
2009-04-28,1448.0,49.92
2009-04-29,1449.0,50.97
2009-04-30,1424.0,51.12
2009-05-01,1475.0,53.2
2009-05-04,1475.0,54.47
2009-05-05,1495.0,53.84
2009-05-06,1501.0,56.34
2009-05-07,1477.0,56.71
2009-05-08,1484.0,58.63
2009-05-11,1484.0,58.5
2009-05-12,1485.0,58.85
2009-05-13,1480.0,58.02
2009-05-14,1481.0,58.62
2009-05-15,1487.0,56.34
2009-05-18,1507.0,59.03
2009-05-19,1511.0,59.65
2009-05-20,1505.0,62.04
2009-05-21,1512.0,61.05
2009-05-22,1489.0,61.67
2009-05-26,1485.0,62.45
2009-05-27,1508.0,63.45
2009-05-28,1491.0,65.08
2009-05-29,1491.0,66.31
2009-06-01,1559.0,68.58
2009-06-02,1548.0,68.55
2009-06-03,1535.0,66.12
2009-06-04,1543.0,68.81
2009-06-05,1548.0,68.44
2009-06-08,1537.0,68.09
2009-06-09,1544.0,70.01
2009-06-10,1535.0,71.33
2009-06-11,1533.0,72.68
2009-06-12,1523.0,72.04
2009-06-15,1446.0,70.62
2009-06-16,1470.0,70.47
2009-06-17,1441.0,71.03
2009-06-18,1437.0,71.37
2009-06-19,1344.0,69.55
2009-06-22,1349.0,66.93
2009-06-23,1302.0,69.24
2009-06-24,1297.0,68.67
2009-06-25,1288.0,70.23
2009-06-26,1270.0,69.16
2009-06-29,1294.0,71.49
2009-06-30,1299.0,69.89
2009-07-01,1300.0,69.31
2009-07-02,1319.0,66.73
2009-07-06,1331.0,64.05
2009-07-07,1334.0,62.93
2009-07-08,1331.0,60.14
2009-07-09,1339.0,60.41
2009-07-10,1350.0,59.89
2009-07-13,1354.0,59.69
2009-07-14,1376.0,59.52
2009-07-15,1399.0,61.54
2009-07-16,1401.0,62.02
2009-07-17,1438.0,63.56
2009-07-20,1499.0,63.98
2009-07-21,1487.0,64.72
2009-07-22,1468.0,65.4
2009-07-23,1483.0,67.16
2009-07-24,1449.0,68.05
2009-07-27,1451.0,68.38
2009-07-28,1454.0,67.23
2009-07-29,1464.0,63.35
2009-07-30,1468.0,66.94
2009-07-31,1468.0,69.45
2009-08-03,1515.0,71.58
2009-08-04,1520.0,71.42
2009-08-05,1499.0,71.97
2009-08-06,1494.0,71.94
2009-08-07,1491.0,70.93
2009-08-10,1463.0,70.6
2009-08-11,1452.0,69.45
2009-08-12,1437.0,70.16
2009-08-13,1415.0,70.52
2009-08-14,1393.0,67.51
2009-08-17,1364.0,66.75
2009-08-18,1360.0,69.19
2009-08-19,1364.0,72.42
2009-08-20,1344.0,72.54
2009-08-21,1335.0,73.89
2009-08-24,1316.0,74.37
2009-08-25,1335.0,72.05
2009-08-26,1399.0,71.43
2009-08-27,1375.0,72.49
2009-08-28,1373.0,72.74
2009-08-31,1373.0,69.96
2009-09-01,1374.0,68.05
2009-09-02,1411.0,68.05
2009-09-03,1405.0,67.96
2009-09-04,1418.0,68.02
2009-09-08,1478.0,71.1
2009-09-09,1479.0,71.31
2009-09-10,1463.0,71.94
2009-09-11,1474.0,69.29
2009-09-14,1491.0,68.86
2009-09-15,1488.0,70.93
2009-09-16,1498.0,72.51
2009-09-17,1510.0,72.47
2009-09-18,1499.0,72.04
2009-09-21,1465.0,69.71
2009-09-22,1465.0,71.55
2009-09-23,1466.0,68.97
2009-09-24,1389.0,65.89
2009-09-25,1390.0,66.02
2009-09-28,1390.0,66.84
2009-09-29,1375.0,66.71
2009-09-30,1375.0,70.61
2009-10-01,1363.0,70.82
2009-10-02,1383.0,69.95
2009-10-05,1376.0,70.41
2009-10-06,1419.0,70.88
2009-10-07,1437.0,69.57
2009-10-08,1481.0,71.69
2009-10-09,1461.0,71.77
2009-10-12,1470.0,73.27
2009-10-13,1427.0,74.15
2009-10-14,1445.0,75.18
2009-10-15,1443.0,77.58
2009-10-16,1460.0,78.53
2009-10-19,1461.0,79.61
2009-10-20,1446.0,79.09
2009-10-21,1450.0,81.37
2009-10-22,1437.0,81.19
2009-10-23,1363.0,80.5
2009-10-26,1365.0,78.68
2009-10-27,1394.0,79.55
2009-10-28,1393.0,77.46
2009-10-29,1406.0,79.87
2009-10-30,1386.0,77.0
2009-11-02,1431.0,78.13
2009-11-03,1414.0,79.6
2009-11-04,1408.0,80.4
2009-11-05,1406.0,79.62
2009-11-06,1402.0,77.43
2009-11-09,1370.0,79.43
2009-11-10,1275.0,79.05
2009-11-11,1313.0,79.28
2009-11-12,1293.0,76.94
2009-11-13,1285.0,76.35
2009-11-16,1318.0,78.9
2009-11-17,1308.0,79.14
2009-11-18,1334.0,79.58
2009-11-19,1311.0,77.46
2009-11-20,1324.0,76.72
2009-11-23,1334.0,77.56
2009-11-24,1314.0,76.02
2009-11-25,1326.0,77.96
2009-11-27,1318.0,76.05
2009-11-30,1318.0,77.28
2009-12-01,1347.0,78.37
2009-12-02,1336.0,76.6
2009-12-03,1346.0,76.46
2009-12-04,1320.0,75.47
2009-12-07,1377.0,73.93
2009-12-08,1355.0,72.62
2009-12-09,1373.0,70.67
2009-12-10,1382.0,70.54
2009-12-11,1366.0,69.87
2009-12-14,1371.0,69.51
2009-12-15,1373.0,70.69
2009-12-16,1373.0,72.66
2009-12-17,1348.0,72.65
2009-12-18,1325.0,73.36
2009-12-21,1305.0,72.47
2009-12-22,1289.0,74.4
2009-12-23,1295.0,76.67
2009-12-24,1287.0,78.05
2009-12-28,1286.0,78.77
2009-12-29,1260.0,78.87
2009-12-30,1277.0,79.28
2009-12-31,1294.0,79.36
2010-01-04,1321.0,81.51
2010-01-05,1315.0,81.77
2010-01-06,1339.0,83.18
2010-01-07,1348.0,82.66
2010-01-08,1360.0,82.75
2010-01-11,1346.0,82.52
2010-01-12,1357.0,80.79
2010-01-13,1359.0,79.65
2010-01-14,1357.0,79.39
2010-01-15,1336.0,78.0
2010-01-19,1328.0,79.02
2010-01-20,1305.0,77.62
2010-01-21,1292.0,76.08
2010-01-22,1325.0,74.54
2010-01-25,1329.0,75.26
2010-01-26,1312.0,74.71
2010-01-27,1298.0,73.67
2010-01-28,1295.0,73.64
2010-01-29,1295.0,72.89
2010-02-01,1322.0,74.43
2010-02-02,1339.0,77.23
2010-02-03,1324.0,76.98
2010-02-04,1310.0,73.14
2010-02-05,1295.0,71.19
2010-02-08,1296.0,71.89
2010-02-09,1300.0,73.75
2010-02-10,1295.0,74.52
2010-02-11,1300.0,75.28
2010-02-12,1297.0,74.13
2010-02-16,1286.0,77.01
2010-02-17,1277.0,77.33
2010-02-18,1272.0,79.06
2010-02-19,1269.0,79.81
2010-02-22,1226.0,80.16
2010-02-23,1226.0,78.86
2010-02-24,1233.0,80.0
2010-02-25,1216.0,78.17
2010-02-26,1238.0,79.66
2010-03-01,1269.0,78.7
2010-03-02,1252.0,79.68
2010-03-03,1254.0,80.87
2010-03-04,1210.0,80.21
2010-03-05,1200.0,81.5
2010-03-08,1190.0,81.87
2010-03-09,1219.0,81.49
2010-03-10,1208.0,82.09
2010-03-11,1203.0,82.11
2010-03-12,1203.0,81.24
2010-03-15,1201.0,79.8
2010-03-16,1206.0,81.7
2010-03-17,1223.0,82.93
2010-03-18,1242.0,82.2
2010-03-19,1226.0,80.68
2010-03-22,1241.0,81.25
2010-03-23,1255.0,81.91
2010-03-24,1255.0,80.61
2010-03-25,1310.0,80.53
2010-03-26,1307.0,80.0
2010-03-29,1339.0,82.17
2010-03-30,1324.0,82.37
2010-03-31,1324.0,83.76
2010-04-01,1356.0,84.87
2010-04-05,1355.0,86.62
2010-04-06,1363.0,86.84
2010-04-07,1345.0,85.88
2010-04-08,1338.0,85.39
2010-04-09,1340.0,84.92
2010-04-12,1353.0,84.34
2010-04-13,1346.0,84.05
2010-04-14,1348.0,85.84
2010-04-15,1348.0,85.51
2010-04-16,1345.0,83.24
2010-04-19,1314.0,81.45
2010-04-20,1298.0,83.45
2010-04-21,1284.0,83.68
2010-04-22,1292.0,83.7
2010-04-23,1297.0,85.12
2010-04-26,1289.0,84.2
2010-04-27,1244.0,82.44
2010-04-28,1266.0,83.22
2010-04-29,1282.0,85.17
2010-04-30,1292.0,86.15
2010-05-03,1292.0,86.19
2010-05-04,1341.0,82.74
2010-05-05,1335.0,79.97
2010-05-06,1313.0,77.11
2010-05-07,1331.0,75.11
2010-05-10,1337.0,76.8
2010-05-11,1351.0,76.37
2010-05-12,1368.0,75.65
2010-05-13,1354.0,74.4
2010-05-14,1328.0,71.61
2010-05-17,1307.0,70.08
2010-05-18,1324.0,69.41
2010-05-19,1291.0,69.87
2010-05-20,1289.0,68.01
2010-05-21,1289.0,70.04
2010-05-24,1282.0,70.21
2010-05-25,1283.0,68.75
2010-05-26,1290.0,71.51
2010-05-27,1301.0,74.55
2010-05-28,1301.0,73.97
2010-06-01,1349.0,72.58
2010-06-02,1338.0,72.86
2010-06-03,1346.0,74.61
2010-06-04,1336.0,71.51
2010-06-07,1338.0,71.44
2010-06-08,1341.0,71.99
2010-06-09,1383.0,74.38
2010-06-10,1473.0,75.48
2010-06-11,1560.0,73.78
2010-06-14,1568.0,75.12
2010-06-15,1551.0,76.94
2010-06-16,1563.0,77.67
2010-06-17,1540.0,76.79
2010-06-18,1543.0,77.18
2010-06-21,1538.0,77.82
2010-06-22,1532.0,77.21
2010-06-23,1551.0,76.35
2010-06-24,1622.0,76.51
2010-06-25,1671.0,78.86
2010-06-28,1680.0,78.25
2010-06-29,1667.0,75.94
2010-06-30,1699.0,75.63
2010-07-01,1740.0,72.95
2010-07-02,1729.0,72.14
2010-07-06,1625.0,71.98
2010-07-07,1644.0,74.07
2010-07-08,1671.0,75.44
2010-07-09,1682.0,76.09
2010-07-12,1680.0,74.95
2010-07-13,1696.0,77.15
2010-07-14,1709.0,77.04
2010-07-15,1730.0,76.62
2010-07-16,1741.0,76.01
2010-07-19,1720.0,76.54
2010-07-20,1678.0,77.44
2010-07-21,1650.0,76.56
2010-07-22,1669.0,79.3
2010-07-23,1710.0,78.98
2010-07-26,1703.0,78.98
2010-07-27,1691.0,77.5
2010-07-28,1714.0,76.99
2010-07-29,1741.0,78.36
2010-07-30,1741.0,78.95
2010-08-02,1778.0,81.34
2010-08-03,1717.0,82.55
2010-08-04,1741.0,82.47
2010-08-05,1740.0,82.01
2010-08-06,1718.0,80.7
2010-08-09,1724.0,81.48
2010-08-10,1708.0,80.25
2010-08-11,1708.0,78.02
2010-08-12,1735.0,75.74
2010-08-13,1731.0,75.39
2010-08-16,1730.0,75.24
2010-08-17,1744.0,75.77
2010-08-18,1712.0,75.42
2010-08-19,1711.0,74.43
2010-08-20,1751.0,73.46
2010-08-23,1737.0,73.1
2010-08-24,1600.0,71.63
2010-08-25,1559.0,72.52
2010-08-26,1563.0,73.36
2010-08-27,1597.0,75.17
2010-08-30,1597.0,74.7
2010-08-31,1602.0,71.92
2010-09-01,1617.0,73.91
2010-09-02,1611.0,75.02
2010-09-03,1604.0,74.6
2010-09-07,1595.0,74.09
2010-09-08,1610.0,74.67
2010-09-09,1574.0,74.25
2010-09-10,1565.0,76.45
2010-09-13,1562.0,77.19
2010-09-14,1582.0,76.8
2010-09-15,1620.0,76.02
2010-09-16,1644.0,74.57
2010-09-17,1660.0,73.66
2010-09-20,1645.0,74.86
2010-09-21,1660.0,73.52
2010-09-22,1686.0,74.71
2010-09-23,1726.0,75.18
2010-09-24,1716.0,76.49
2010-09-27,1725.0,76.52
2010-09-28,1755.0,76.18
2010-09-29,1726.0,77.86
2010-09-30,1726.0,79.97
2010-10-01,1725.0,81.58
2010-10-04,1634.0,81.47
2010-10-05,1640.0,82.82
2010-10-06,1627.0,83.23
2010-10-07,1621.0,81.67
2010-10-08,1655.0,82.66
2010-10-11,1627.0,82.21
2010-10-12,1653.0,81.67
2010-10-13,1648.0,83.01
2010-10-14,1650.0,82.69
2010-10-15,1651.0,81.25
2010-10-18,1652.0,83.08
2010-10-19,1715.0,79.49
2010-10-20,1818.0,81.77
2010-10-21,1872.0,80.56
2010-10-22,1804.0,81.69
2010-10-25,1835.0,82.52
2010-10-26,1854.0,82.55
2010-10-27,1910.0,81.94
2010-10-28,1882.0,82.18
2010-10-29,1965.0,81.43
2010-11-01,1912.0,82.95
2010-11-02,1923.0,83.9
2010-11-03,1924.0,84.69
2010-11-04,1994.0,86.49
2010-11-05,1972.0,86.85
2010-11-08,2036.0,87.06
2010-11-09,2056.0,86.72
2010-11-10,1970.0,87.81
2010-11-11,1920.0,87.81
2010-11-12,1885.0,84.88
2010-11-15,1909.0,84.86
2010-11-16,1850.0,82.34
2010-11-17,1852.0,80.44
2010-11-18,1890.0,81.85
2010-11-19,1889.0,81.51
2010-11-22,1827.0,81.74
2010-11-23,1832.0,81.25
2010-11-24,1813.0,83.86
2010-11-26,1800.0,83.76
2010-11-29,1763.0,85.73
2010-11-30,1763.0,84.11
2010-12-01,1800.0,86.75
2010-12-02,1867.0,88.0
2010-12-03,1864.0,89.19
2010-12-06,1860.0,89.38
2010-12-07,1875.0,88.69
2010-12-08,1881.0,88.28
2010-12-09,1923.0,88.37
2010-12-10,1921.0,87.79
2010-12-13,1946.0,88.61
2010-12-14,1914.0,88.28
2010-12-15,1922.0,88.62
2010-12-16,1936.0,87.7
2010-12-17,1973.0,88.02
2010-12-20,1976.0,88.81
2010-12-21,1990.0,89.82
2010-12-22,1988.0,90.48
2010-12-23,1984.0,91.51
2010-12-29,1995.0,91.12
2010-12-30,2065.0,89.84
2010-12-31,2082.0,91.38
2011-01-03,2082.0,91.55
2011-01-04,2072.0,89.38
2011-01-05,1995.0,90.3
2011-01-06,2026.0,88.38
2011-01-07,2018.0,88.03
2011-01-10,2050.0,89.25
2011-01-11,2105.0,91.11
2011-01-12,2162.0,91.86
2011-01-13,2135.0,91.4
2011-01-14,2121.0,91.54
2011-01-18,2140.0,91.38
2011-01-19,2110.0,90.86
2011-01-20,2108.0,88.86
2011-01-21,2140.0,89.11
2011-01-24,2107.0,87.87
2011-01-25,2084.0,86.19
2011-01-26,2093.0,87.33
2011-01-27,2061.0,85.64
2011-01-28,2100.0,89.34
2011-01-31,2100.0,92.19
2011-02-01,2231.0,90.77
2011-02-02,2225.0,90.86
2011-02-03,2239.0,90.54
2011-02-04,2207.0,89.03
2011-02-07,2215.0,87.48
2011-02-08,2195.0,86.94
2011-02-09,2221.0,86.71
2011-02-10,2224.0,86.73
2011-02-11,2216.0,85.58
2011-02-14,2239.0,84.81
2011-02-15,2252.0,84.32
2011-02-16,2241.0,84.99
2011-02-17,2257.0,86.36
2011-02-18,2288.0,86.2
2011-02-22,2335.0,93.57
2011-02-23,2319.0,98.1
2011-02-24,2285.0,97.28
2011-02-25,2288.0,97.88
2011-02-28,2339.0,96.97
2011-03-01,2337.0,99.63
2011-03-02,2327.0,102.23
2011-03-03,2335.0,101.91
2011-03-04,2349.0,104.42
2011-03-07,2362.0,105.44
2011-03-08,2420.0,105.02
2011-03-09,2481.0,104.38
2011-03-10,2465.0,102.7
2011-03-11,2380.0,101.16
2011-03-14,2349.0,101.19
2011-03-15,2338.0,97.18
2011-03-16,2440.0,97.98
2011-03-17,2525.0,101.42
2011-03-18,2550.0,101.07
2011-03-21,2575.0,102.33
2011-03-22,2536.0,104.0
2011-03-23,2505.0,105.75
2011-03-24,2505.0,105.6
2011-03-25,2540.0,105.4
2011-03-28,2505.0,103.98
2011-03-29,2505.0,104.79
2011-03-30,2525.0,104.27
2011-03-31,2525.0,106.72
2011-04-01,2421.0,107.94
2011-04-04,2339.0,108.47
2011-04-05,2498.0,108.34
2011-04-06,2472.0,108.83
2011-04-07,2496.0,110.3
2011-04-08,2468.0,112.79
2011-04-11,2427.0,109.92
2011-04-12,2431.0,106.25
2011-04-13,2496.0,107.11
2011-04-14,2466.0,108.11
2011-04-15,2462.0,109.66
2011-04-18,2414.0,107.12
2011-04-19,2428.0,108.15
2011-04-20,2454.0,111.45
2011-04-21,2408.0,112.29
2011-04-26,2473.0,112.21
2011-04-27,2510.0,112.76
2011-04-28,2531.0,112.86
2011-04-29,2531.0,113.93
2011-05-03,2598.0,111.05
2011-05-04,2564.0,109.24
2011-05-05,2567.0,99.8
2011-05-06,2590.0,97.18
2011-05-09,2594.0,102.55
2011-05-10,2567.0,103.88
2011-05-11,2500.0,98.21
2011-05-12,2505.0,98.97
2011-05-13,2520.0,99.65
2011-05-16,2463.0,97.37
2011-05-17,2480.0,96.91
2011-05-18,2520.0,100.1
2011-05-19,2533.0,98.44
2011-05-20,2534.0,99.49
2011-05-23,2527.0,97.7
2011-05-24,2540.0,99.59
2011-05-25,2571.0,101.32
2011-05-26,2581.0,100.23
2011-05-27,2575.0,100.59
2011-05-31,2575.0,102.7
2011-06-01,2562.0,100.29
2011-06-02,2471.0,100.4
2011-06-03,2489.0,100.22
2011-06-06,2404.0,99.01
2011-06-07,2433.0,99.09
2011-06-08,2444.0,100.74
2011-06-09,2461.0,101.93
2011-06-10,2462.0,99.29
2011-06-13,2423.0,97.3
2011-06-14,2347.0,99.37
2011-06-15,2387.0,94.81
2011-06-16,2380.0,94.95
2011-06-17,2302.0,93.01
2011-06-20,2238.0,93.26
2011-06-21,2258.0,93.4
2011-06-22,2214.0,95.41
2011-06-23,2178.0,91.02
2011-06-24,2282.0,91.16
2011-06-27,2341.0,90.61
2011-06-28,2455.0,92.89
2011-06-29,2439.0,94.77
2011-06-30,2453.0,95.42
2011-07-01,2427.0,94.94
2011-07-05,2423.0,96.89
2011-07-06,2424.0,96.65
2011-07-07,2423.0,98.67
2011-07-08,2397.0,96.2
2011-07-11,2314.0,95.15
2011-07-12,2241.0,97.43
