price_coffee,price_oil,prediction
1474.0,56.59,1435.8246
1498.0,53.5,1440.1603
1500.0,53.25,1445.7694
1504.0,53.48,1452.038
1437.0,51.68,1457.7828
1455.0,52.59,1461.98
1455.0,53.99,1466.2296
1441.0,53.26,1470.6355
1415.0,53.27,1473.6039
1429.0,51.14,1474.9772
1414.0,52.28,1475.9554
1392.0,52.51,1477.342
1386.0,51.93,1478.6055
1372.0,53.9,1478.1063
1372.0,53.76,1475.1964
1419.0,56.65,1470.3259
1414.0,57.43,1466.1102
1422.0,57.9,1462.782
1455.0,57.83,1460.3146
1434.0,59.38,1460.5106
1430.0,59.43,1460.7144
1451.0,58.47,1460.8672
1474.0,59.09,1461.3545
1444.0,56.25,1463.0167
1455.0,57.34,1464.3431
1474.0,56.8,1466.3269
1444.0,57.51,1468.8851
1426.0,57.66,1471.7689
1436.0,57.83,1474.4744
1430.0,60.43,1476.2533
1427.0,60.2,1476.179
1424.0,60.21,1476.1101
1434.0,59.58,1475.7551
1401.0,57.62,1474.7404
1423.0,56.78,1474.1499
1427.0,55.3,1473.198
1419.0,55.63,1471.827
1393.0,56.22,1469.8062
1369.0,56.77,1467.9414
1360.0,55.88,1465.2053
1358.0,56.02,1461.4535
1373.0,56.2,1457.9695
1397.0,56.87,1455.0317
1382.0,58.05,1452.8853
1367.0,58.58,1451.6238
1335.0,53.95,1450.1298
1337.0,55.66,1447.8315
1323.0,54.69,1444.4639
1334.0,53.63,1440.8342
1328.0,51.09,1436.7184
1338.0,52.54,1432.9644
1321.0,54.5,1430.2925
1296.0,54.93,1428.6107
1332.0,57.1,1426.727
1338.0,55.23,1425.4109
1354.0,54.47,1424.1731
1333.0,54.87,1422.9325
1319.0,56.21,1421.6985
1324.0,56.34,1420.4576
1328.0,55.68,1419.126
1327.0,55.35,1418.6185
1314.0,54.17,1418.1359
1339.0,54.93,1417.6068
1351.0,55.78,1417.505
1325.0,56.71,1418.1824
1334.0,55.1,1418.564
1329.0,54.66,1419.3334
1304.0,53.94,1420.3016
1310.0,56.26,1419.2645
1272.0,56.3,1417.7163
1295.0,56.52,1415.1432
1304.0,57.85,1413.1945
1327.0,57.4,1412.3104
1338.0,55.75,1412.3379
1331.0,55.09,1413.3153
1318.0,54.85,1414.1884
1328.0,62.9,1414.8601
1313.0,59.34,1414.6221
1319.0,58.11,1413.5833
1300.0,58.13,1413.1261
1304.0,58.09,1411.7083
1316.0,58.64,1410.6921
1317.0,57.29,1410.5912
1331.0,56.49,1410.8663
1332.0,56.41,1412.691
1341.0,55.91,1414.3499
1340.0,54.07,1415.8231
1330.0,53.62,1416.4487
1322.0,52.64,1416.6031
1331.0,52.45,1416.3063
1312.0,52.81,1416.1129
1276.0,52.75,1415.4087
1282.0,52.63,1413.9617
1280.0,52.59,1412.1213
1277.0,53.55,1411.1132
1263.0,54.7,1409.7706
1276.0,53.59,1408.3927
1264.0,52.81,1406.8654
1240.0,53.36,1404.628
1227.0,53.93,1401.5323
1251.0,53.78,1397.6849
1244.0,53.31,1393.943
1248.0,54.16,1390.4286
1241.0,55.97,1387.7715
1237.0,56.23,1384.9767
1250.0,56.66,1382.5016
1277.0,55.81,1381.3639
1276.0,55.54,1381.1566
1291.0,55.06,1381.4495
1322.0,54.18,1382.6702
1322.0,56.2,1385.2743
1306.0,56.54,1388.1787
1339.0,57.23,1391.2085
1352.0,56.35,1395.0748
1378.0,57.15,1399.4011
1384.0,57.24,1404.3407
1375.0,56.86,1409.798
1371.0,56.8,1414.894
1411.0,57.12,1419.7156
1421.0,56.77,1424.6096
1398.0,57.72,1429.7007
1372.0,57.05,1433.9507
1340.0,55.21,1437.1462
1386.0,57.11,1438.384
1402.0,58.58,1439.1864
1402.0,57.77,1440.6594
1418.0,58.01,1443.276
1391.0,58.41,1445.853
1402.0,58.11,1448.1102
1398.0,58.08,1449.4333
1406.0,55.17,1450.3214
1410.0,55.96,1450.8688
1412.0,56.1,1451.1804
1370.0,58.43,1450.8679
1401.0,58.43,1450.1583
1412.0,59.2,1450.285
1401.0,59.02,1451.5566
1453.0,59.24,1453.3577
1427.0,58.76,1454.8395
1447.0,59.18,1456.3358
1417.0,60.07,1458.4121
1450.0,60.21,1459.8644
1416.0,60.94,1461.7318
1409.0,60.93,1462.9121
1367.0,61.22,1463.378
1374.0,60.44,1462.0723
1335.0,60.52,1460.2996
1350.0,61.11,1457.8923
1387.0,61.72,1456.194
1375.0,61.68,1454.5908
1382.0,61.06,1453.1703
1380.0,61.18,1452.477
1372.0,63.05,1450.2401
1352.0,63.27,1448.5713
1364.0,62.7,1445.3246
1354.0,59.61,1442.6987
1338.0,59.56,1439.4617
1345.0,59.04,1436.8209
1312.0,58.08,1434.5802
1320.0,58.23,1432.7947
1327.0,57.81,1431.0604
1314.0,58.52,1430.2446
1319.0,58.54,1428.673
1305.0,58.73,1426.3248
1335.0,58.34,1423.9906
1337.0,56.74,1422.0554
1367.0,55.59,1420.7471
1319.0,54.19,1420.8317
1328.0,53.14,1420.5038
1337.0,53.48,1419.9417
1317.0,53.33,1418.9767
1315.0,52.14,1418.1685
1342.0,51.56,1416.9939
1302.0,50.11,1416.9729
1290.0,49.61,1416.6257
1284.0,50.75,1415.3148
1297.0,50.95,1414.1926
1290.0,50.32,1413.26
1285.0,49.57,1412.197
1299.0,49.94,1410.61
1287.0,51.17,1408.9872
1301.0,51.42,1406.7018
1314.0,52.05,1405.9489
1314.0,52.2,1405.5238
1293.0,52.05,1405.1849
1290.0,53.29,1404.6904
1279.0,53.78,1403.8918
1296.0,53.38,1401.9124
1273.0,51.43,1401.205
1282.0,49.9,1400.4248
1295.0,48.73,1400.1677
1289.0,47.09,1399.8463
1283.0,44.76,1400.0503
1291.0,46.75,1399.8569
1331.0,47.18,1399.6875
1307.0,46.78,1400.7797
1274.0,45.9,1401.2777
1245.0,41.28,1400.5681
1247.0,31.13,1398.4373
1279.0,34.36,1396.2174
1271.0,32.98,1394.3948
1249.0,31.5,1393.1915
1241.0,31.73,1392.4418
1221.0,28.7,1391.7942
1212.0,26.95,1389.6145
1227.0,20.37,1386.7593
1216.0,25.22,1384.2247
1244.0,22.43,1381.4946
1244.0,23.36,1378.9279
1257.0,24.01,1375.1333
1259.0,24.49,1373.31
1278.0,22.6,1373.0977
1244.0,21.51,1374.1528
1237.0,20.09,1374.1322
1222.0,20.48,1372.427
1204.0,20.31,1370.468
1234.0,25.32,1368.518
1220.0,28.34,1368.1499
1221.0,26.08,1368.5767
1233.0,23.63,1369.927
1230.0,25.09,1370.132
1219.0,22.76,1370.6096
1192.0,20.11,1369.659
1206.0,19.87,1367.8542
1205.0,19.87,1365.2849
1188.0,18.27,1362.3143
1177.0,-37.63,1358.9879
1139.0,10.01,1356.5845
1121.0,13.78,1353.0159
1150.0,16.5,1349.6404
1144.0,16.94,1347.2848
1150.0,12.78,1343.5304
1180.0,12.34,1340.5112
1186.0,15.06,1337.4111
1194.0,18.84,1334.3552
1205.0,19.78,1331.8304
1197.0,20.39,1330.436
1200.0,24.56,1330.087
1201.0,23.99,1329.1993
1186.0,23.55,1329.3958
1198.0,24.14,1329.4592
1180.0,25.78,1329.5383
1147.0,25.29,1332.1615
1168.0,27.56,1334.3871
1178.0,29.43,1335.7772
1182.0,31.82,1337.2343
1184.0,32.5,1339.0337
1186.0,33.49,1339.6251
1189.0,33.92,1339.7976
1207.0,33.25,1339.3035
1242.0,34.35,1338.9214
1232.0,32.81,1340.1427
1199.0,33.71,1341.7646
1189.0,35.49,1342.7831
1178.0,35.44,1343.2411
1198.0,36.81,1342.2803
1218.0,37.29,1342.0762
1210.0,37.41,1344.4999
